route,dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only_status,evaluation_view,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,foreground_cluster_a_iou,foreground_cluster_b_iou,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,74,75,2,0.5409040674717305,0.21026575909048228,0.5,0.41470773515466997,0.6671003997887909,0.1975860595703125,0.8024139404296875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.5409040674717305,0.21026575909048228,0.13676972480079305,0.21026575909048228,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,29720,35816,29720,35816,29720,35816,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.41470773515466997,0.00912590017382667,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2340"": 1, ""9"": 2}, ""largest_component_size"": 2340, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2754"": 1, ""63"": 1, ""9"": 1}, ""largest_component_size"": 2754, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,75,76,2,0.26599865467164047,-0.00031110630074325545,0.5,0.07743589743589743,0.4545614119073835,0.081329345703125,0.918670654296875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.28783479075542623,-0.00031110630074325545,0.26599865467164047,-0.00031110630074325545,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,30947,34589,30947,34589,30947,34589,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.07277620061509345,0.07743589743589743,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2439"": 1}, ""largest_component_size"": 2439, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2439, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2745"": 1}, ""largest_component_size"": 2745, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2745, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,76,77,2,0.32670013363938466,0.0022961788285160755,0.5,0.1586563882781844,0.4947438790005849,0.0975189208984375,0.9024810791015625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.23737076186766615,0.0022961788285160755,0.32670013363938466,0.0022961788285160755,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,30293,35243,30293,35243,30293,35243,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.019169861643607268,0.1586563882781844,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2403"": 1}, ""largest_component_size"": 2403, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2403, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2781"": 1}, ""largest_component_size"": 2781, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2781, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,77,78,2,0.353847526778657,0.014411615906219477,0.5,0.20052843832568487,0.5071666152316291,0.1786651611328125,0.8213348388671875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.2530977359245862,0.014411615906219477,0.353847526778657,0.014411615906219477,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,34080,31456,34080,31456,34080,31456,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.10896100750787116,0.20052843832568487,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2700"": 1}, ""largest_component_size"": 2700, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2700, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2484"": 1}, ""largest_component_size"": 2484, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2484, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,78,79,2,0.4419419999751061,0.0959998017271259,0.5,0.27826926170178545,0.6056147382484267,0.150360107421875,0.849639892578125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.4419419999751061,0.0959998017271259,0.17859882313466954,0.0959998017271259,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,29881,35655,29881,35655,29881,35655,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.27826926170178545,0.027175262385735244,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2358"": 1}, ""largest_component_size"": 2358, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2358, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2826"": 1}, ""largest_component_size"": 2826, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2826, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,79,80,2,0.405805851272938,0.07052352316114383,0.5580422740765751,0.21735713116096284,0.5942545713849131,0.21735713116096284,0.8987274169921875,1,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.405805851272938,0.07052352316114383,0.1823272705078125,0.07052352316114383,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,30535,35001,30535,35001,30535,35001,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.21735713116096284,0.0,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 1, ""2403"": 1}, ""largest_component_size"": 2403, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 18, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2763"": 1}, ""largest_component_size"": 2763, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2763, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,80,81,2,0.4469449375465251,0.07501773594624993,0.5,0.3361181978749054,0.5577716772181448,0.190643310546875,0.809356689453125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.4469449375465251,0.07501773594624993,0.1841449219604338,0.07501773594624993,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,35164,30372,35164,30372,35164,30372,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.3361181978749054,0.01192134274450556,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2772"": 1}, ""largest_component_size"": 2772, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2772, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2412"": 1}, ""largest_component_size"": 2412, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2412, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,81,82,2,0.8202334671009337,0.727554832795316,0.5,0.7112248628884826,0.9292420713133847,0.152435302734375,0.847564697265625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8202334671009337,0.727554832795316,0.0303621915250471,0.727554832795316,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,13411,52125,13411,52125,13411,52125,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.7112248628884826,0.004268322258330504,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1062"": 1}, ""largest_component_size"": 1062, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1062, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4122"": 1}, ""largest_component_size"": 4122, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4122, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,82,83,2,0.40247415239493856,0.036079992082559686,0.5,0.280027397260274,0.5249209075296032,0.1697845458984375,0.8302154541015625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.20757332849760543,0.036079992082559686,0.40247415239493856,0.036079992082559686,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,29942,35594,29942,35594,29942,35594,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.022558075840948138,0.280027397260274,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2376"": 1}, ""largest_component_size"": 2376, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2376, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2808"": 1}, ""largest_component_size"": 2808, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2808, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,83,84,2,0.8193598646101832,0.7434686642346119,0.5,0.6911646586345381,0.9475550705858283,0.105987548828125,0.894012451171875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8193598646101832,0.7434686642346119,0.023512595485013464,0.7434686642346119,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,9898,55638,9898,55638,9898,55638,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.6911646586345381,0.0009916509388695179,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""783"": 1}, ""largest_component_size"": 783, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 783, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4401"": 1}, ""largest_component_size"": 4401, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4401, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,84,85,2,0.29957144457005735,-0.017052352940176464,0.5,0.1698435912054136,0.4292992979347011,0.1311492919921875,0.8688507080078125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.29957144457005735,-0.017052352940176464,0.2746292602046517,-0.017052352940176464,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,38600,26936,38600,26936,38600,26936,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.1698435912054136,0.051586362022019654,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3042"": 1}, ""largest_component_size"": 3042, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3042, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2142"": 1}, ""largest_component_size"": 2142, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2142, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,85,86,2,0.7934100688339873,0.6947924288692334,0.5,0.6575480406142485,0.9292720970537262,0.120819091796875,0.879180908203125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7934100688339873,0.6947924288692334,0.031214437058573605,0.6947924288692334,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,11835,53701,11835,53701,11835,53701,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.6575480406142485,0.0013325316476266312,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""9"": 2, ""918"": 1}, ""largest_component_size"": 918, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4248"": 1}, ""largest_component_size"": 4248, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4248, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,86,87,2,0.33972593365396453,0.00718376596180264,0.5,0.17215941209723007,0.507292455210699,0.0933685302734375,0.9066314697265625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.33972593365396453,0.00718376596180264,0.22372507488208468,0.00718376596180264,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,35352,30184,35352,30184,35352,30184,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.17215941209723007,0.000771881461061337,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2790"": 1}, ""largest_component_size"": 2790, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2790, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""18"": 1, ""2367"": 1, ""9"": 1}, ""largest_component_size"": 2367, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,87,88,2,0.4522472555394723,0.11747844601877949,0.5,0.27023196321775506,0.6342625478611895,0.1290740966796875,0.8709259033203125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.4522472555394723,0.11747844601877949,0.16482590192505123,0.11747844601877949,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,28285,37251,28285,37251,28285,37251,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.27023196321775506,0.014245140676311352,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2232"": 1}, ""largest_component_size"": 2232, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2232, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2952"": 1}, ""largest_component_size"": 2952, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2952, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,88,89,2,0.3409593961788128,0.006384812188654631,0.5,0.17795637198622274,0.5039624203714029,0.10003662109375,0.89996337890625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.3409593961788128,0.006384812188654631,0.22588173912014026,0.006384812188654631,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,35510,30026,35510,30026,35510,30026,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.17795637198622274,0.0055248618784530384,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2808"": 1}, ""largest_component_size"": 2808, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2808, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2376"": 1}, ""largest_component_size"": 2376, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2376, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,89,90,2,0.34344120618808516,0.0006624434081298409,0.5,0.22077788888034253,0.4661045234958278,0.17449951171875,0.82550048828125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.2569953766816195,0.0006624434081298409,0.34344120618808516,0.0006624434081298409,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,29358,36178,29358,36178,29358,36178,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.07440280228607549,0.22077788888034253,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2331"": 1}, ""largest_component_size"": 2331, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2331, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2853"": 1}, ""largest_component_size"": 2853, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2853, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
